rowid,pl_letter,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,pl_nnotes,k2_campaigns_num,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_rade_hom,pl_masse_hom,B_V,V_K,J_K,MV_abs,discoverymethod_Microlensing,discoverymethod_Radial Velocity,discoverymethod_Transit,pl_orbper_is_missing,pl_orbsmax_is_missing,pl_rade_is_missing,pl_radj_is_missing,pl_masse_is_missing,pl_massj_is_missing,pl_msinie_is_missing,pl_msinij_is_missing,pl_cmasse_is_missing,pl_cmassj_is_missing,pl_bmasse_is_missing,pl_bmassj_is_missing,pl_dens_is_missing,pl_orbeccen_is_missing,pl_insol_is_missing,pl_eqt_is_missing,pl_orbincl_is_missing,pl_tranmid_is_missing,pl_imppar_is_missing,pl_trandep_is_missing,pl_trandur_is_missing,pl_ratdor_is_missing,pl_ratror_is_missing,pl_occdep_is_missing,pl_orbtper_is_missing,pl_orblper_is_missing,pl_rvamp_is_missing,pl_projobliq_is_missing,pl_trueobliq_is_missing,st_teff_is_missing,st_rad_is_missing,st_mass_is_missing,st_met_is_missing,st_lum_is_missing,st_logg_is_missing,st_age_is_missing,st_dens_is_missing,st_vsin_is_missing,st_rotp_is_missing,st_radv_is_missing,sy_pm_is_missing,sy_pmra_is_missing,sy_pmdec_is_missing,sy_dist_is_missing,sy_plx_is_missing,sy_bmag_is_missing,sy_vmag_is_missing,sy_jmag_is_missing,sy_hmag_is_missing,sy_kmag_is_missing,sy_umag_is_missing,sy_gmag_is_missing,sy_rmag_is_missing,sy_imag_is_missing,sy_zmag_is_missing,sy_w1mag_is_missing,sy_w2mag_is_missing,sy_w3mag_is_missing,sy_w4mag_is_missing,sy_gaiamag_is_missing,sy_icmag_is_missing,sy_tmag_is_missing,sy_kepmag_is_missing,k2_campaigns_num_is_missing,pl_rade_hom_is_missing,pl_masse_hom_is_missing,B_V_is_missing,V_K_is_missing,J_K_is_missing,MV_abs_is_missing
3304.0,3,0.0,1.0,3.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,14.090907,0.06667999999999999,2.33,0.20786868,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2456907.236,2,0.0,0.26,0.0866,2.74,18.1,0.02619,0.0238,2457860.59,73.0,5.01,4.9,41.0,4740.0,0.72,0.88,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,243.4509662,-24.7870527,18.77075,350.73677,-3.53173,246.00734,11.3447279,-11.074,2.46361,179.943,5.52913,13.471,12.573,10.692,10.214,10.142,15.7495,14.5977,13.211,12.8886,13.3229,10.053,10.095,10.21,8.733,12.2573,,11.6368,12.241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,12.2,0.8979999999999997,2.431000000000001,0.5500000000000007,6.297325216311354,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3305.0,3,0.0,1.0,3.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.090996,0.06667999999999999,2.41175864,0.21516269,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,89.16344,2456907.23597,0,0.0,0.4,0.14235,2.8571999999999997,34.341689,0.027017,0.0238,2457860.59,73.0,5.01,4.9,41.0,5382.0,0.818403,0.886868,-0.07,0,-0.36021,4.66,4.7,1.729476,2.6,17.35,8.203,243.4509662,-24.7870527,18.77075,350.73677,-3.53173,246.00734,11.3447279,-11.074,2.46361,179.943,5.52913,13.471,12.573,10.692,10.214,10.142,15.7495,14.5977,13.211,12.8886,13.3229,10.053,10.095,10.21,8.733,12.2573,,11.6368,12.241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41175864,12.2,0.8979999999999997,2.431000000000001,0.5500000000000007,6.297325216311354,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3306.0,3,0.0,1.0,3.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.0919,0.1102,2.59,0.23106432,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,51.6,804.5,88.72,2456907.2314,1,0.0,0.4,0.14235,2.65,18.1,0.0271,0.0238,2457860.59,73.0,5.01,4.9,41.0,5512.0,0.87,0.9,0.0,1,-0.36021,4.512,4.7,1.729476,2.6,17.35,8.203,243.4509662,-24.7870527,18.77075,350.73677,-3.53173,246.00734,11.3447279,-11.074,2.46361,179.943,5.52913,13.471,12.573,10.692,10.214,10.142,15.7495,14.5977,13.211,12.8886,13.3229,10.053,10.095,10.21,8.733,12.2573,,11.6368,12.241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,12.2,0.8979999999999997,2.431000000000001,0.5500000000000007,6.297325216311354,False,False,True,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3307.0,3,0.0,1.0,3.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.09189,0.1103,2.73,0.24355429,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,45.7,663.0,88.34,2456907.2315,1,0.0,0.76,0.14235,2.967,26.2,0.0295,0.0238,2457860.59,73.0,5.01,4.9,41.0,5413.0,0.85,0.9,-0.03,0,-0.36021,4.52,4.7,1.729476,2.0,17.35,8.203,243.4509662,-24.7870527,18.77075,350.73677,-3.53173,246.00734,11.3447279,-11.074,2.46361,179.943,5.52913,13.471,12.573,10.692,10.214,10.142,15.7495,14.5977,13.211,12.8886,13.3229,10.053,10.095,10.21,8.733,12.2573,,11.6368,12.241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,12.2,0.8979999999999997,2.431000000000001,0.5500000000000007,6.297325216311354,False,False,True,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3308.0,3,0.0,1.0,3.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,14.09292,0.06667999999999999,2.58,0.23,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2456907.2322,2,0.0,0.4,0.0893,2.808,30.2,0.0298,0.0238,2457860.59,73.0,5.01,4.9,41.0,5300.0,0.792,0.88,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,243.4509662,-24.7870527,18.77075,350.73677,-3.53173,246.00734,11.3447279,-11.074,2.46361,179.943,5.52913,13.471,12.573,10.692,10.214,10.142,15.7495,14.5977,13.211,12.8886,13.3229,10.053,10.095,10.21,8.733,12.2573,,11.6368,12.241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,12.2,0.8979999999999997,2.431000000000001,0.5500000000000007,6.297325216311354,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3309.0,0,0.0,1.0,1.0,0.0,0.0,2022.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2.1408063,0.06667999999999999,2.59639,0.2316348,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,428.205,1267.0,88.72,2460258.421812,2,0.0,0.4,0.0628,1.569,18.1,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,5372.0,1.0,0.88,0.0,1,-0.36021,4.40929,4.7,1.729476,2.6,17.35,8.203,67.8205302,19.8316901,-19.02443,177.48995,-2.01925,69.1818,43.4217143,-33.9839,-27.0285,144.202,6.90652,11.717,11.109,9.667,9.247,9.237001,15.0218,11.6431,10.9078,10.7235,11.2327,9.177,9.226,9.066,8.069,10.8824,,10.3729,10.876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59639,12.2,0.6080000000000005,1.8719990000000006,0.42999900000000046,5.314143580782661,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3310.0,0,1.0,1.0,1.0,0.0,0.0,2022.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.14084,0.06667999999999999,3.207,0.28610987,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457822.184,4,0.0,0.941,0.14235,2.8571999999999997,3.66,0.0302,0.0238,2457860.59,73.0,5.01,4.9,41.0,5377.0,0.971,0.984,0.018,0,-0.36021,4.454,4.7,1.729476,2.6,17.35,8.203,67.8205302,19.8316901,-19.02443,177.48995,-2.01925,69.1818,43.4217143,-33.9839,-27.0285,144.202,6.90652,11.717,11.109,9.667,9.247,9.237001,15.0218,11.6431,10.9078,10.7235,11.2327,9.177,9.226,9.066,8.069,10.8824,,10.3729,10.876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.207,12.2,0.6080000000000005,1.8719990000000006,0.42999900000000046,5.314143580782661,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3311.0,0,0.0,1.0,1.0,0.0,0.0,2022.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.14084,0.06667999999999999,3.207,0.28610987,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457822.184012,2,0.0,0.941,0.14235,1.9,3.66,0.0302,0.0238,2457860.59,73.0,5.01,4.9,41.0,5377.0,0.971,0.984,0.018,0,-0.36021,4.454,4.7,1.729476,2.6,17.35,8.203,67.8205302,19.8316901,-19.02443,177.48995,-2.01925,69.1818,43.4217143,-33.9839,-27.0285,144.202,6.90652,11.717,11.109,9.667,9.247,9.237001,15.0218,11.6431,10.9078,10.7235,11.2327,9.177,9.226,9.066,8.069,10.8824,,10.3729,10.876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.207,12.2,0.6080000000000005,1.8719990000000006,0.42999900000000046,5.314143580782661,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3312.0,0,0.0,1.0,1.0,0.0,0.0,2022.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3.11489307594,0.06667999999999999,12.11200864,1.0805629,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,198.0922,956.83,88.72,2458493.283904,2,0.0,0.4,2.59807011,2.3721346,18.1,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,4973.0,0.74956,0.88,0.0,1,-0.36021,4.438,4.7,1.729476,2.6,17.35,8.203,128.0670932,11.6307099,27.59317,213.62961,-6.99417,127.47375,9.8071724,-9.5689,-2.14867,442.813,2.22979,15.643,14.492,12.974,12.494,12.391,17.1025,15.1058,14.3425,14.0699,13.9497,12.358,12.412,11.749,8.769,14.3938,,13.7988,14.424,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11200864,12.2,1.1509999999999998,2.101000000000001,0.5830000000000002,6.260898188454048,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3313.0,0,0.0,1.0,1.0,0.0,0.0,2022.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3.1149085,0.06667999999999999,12.03,1.073,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457141.41748,2,0.0,0.4,2.846,2.3376,11.66,0.1536,0.0238,2457860.59,73.0,5.01,4.9,41.0,5300.0,0.718,0.88,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,128.0670932,11.6307099,27.59317,213.62961,-6.99417,127.47375,9.8071724,-9.5689,-2.14867,442.813,2.22979,15.643,14.492,12.974,12.494,12.391,17.1025,15.1058,14.3425,14.0699,13.9497,12.358,12.412,11.749,8.769,14.3938,,13.7988,14.424,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.03,12.2,1.1509999999999998,2.101000000000001,0.5830000000000002,6.260898188454048,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3314.0,0,0.0,1.0,1.0,0.0,0.0,2022.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3.11491262,0.06667999999999999,2.482,0.22048407,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457144.531723,2,0.0,0.4,2.698,2.375,18.1,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,4952.0,0.74956,0.82,0.0,1,-0.51657,4.60227,4.7,2.745115,2.6,17.35,8.203,128.0670932,11.6307099,27.59317,213.62961,-6.99417,127.47375,9.8071724,-9.5689,-2.14867,442.813,2.22979,15.643,14.492,12.974,12.494,12.391,17.1025,15.1058,14.3425,14.0699,13.9497,12.358,12.412,11.749,8.769,14.3938,,13.7988,14.424,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,12.2,1.1509999999999998,2.101000000000001,0.5830000000000002,6.260898188454048,False,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3315.0,0,0.0,1.0,1.0,0.0,0.0,2022.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3.114878,0.06667999999999999,12.5,1.12,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457144.53308,2,0.0,0.1,0.14235,2.3592,18.1,0.1493,0.0238,2457860.59,73.0,5.01,4.9,41.0,5300.0,0.77,0.88,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,128.0670932,11.6307099,27.59317,213.62961,-6.99417,127.47375,9.8071724,-9.5689,-2.14867,442.813,2.22979,15.643,14.492,12.974,12.494,12.391,17.1025,15.1058,14.3425,14.0699,13.9497,12.358,12.412,11.749,8.769,14.3938,,13.7988,14.424,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.2,1.1509999999999998,2.101000000000001,0.5830000000000002,6.260898188454048,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3316.0,0,0.0,1.0,1.0,0.0,0.0,2022.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3.115,0.06667999999999999,2.482,0.22048407,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457141.418,2,0.0,0.049,2.3415,1.992,18.1,0.153019,0.0238,2457860.59,73.0,5.01,4.9,41.0,4952.0,0.74956,0.82,0.0,1,-0.51657,4.60227,4.7,2.745115,2.6,17.35,8.203,128.0670932,11.6307099,27.59317,213.62961,-6.99417,127.47375,9.8071724,-9.5689,-2.14867,442.813,2.22979,15.643,14.492,12.974,12.494,12.391,17.1025,15.1058,14.3425,14.0699,13.9497,12.358,12.412,11.749,8.769,14.3938,,13.7988,14.424,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,12.2,1.1509999999999998,2.101000000000001,0.5830000000000002,6.260898188454048,False,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3317.0,0,1.0,1.0,1.0,0.0,0.0,2022.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.114905,0.06667999999999999,13.024,1.16192546,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457141.4176,4,0.0,0.666,0.14235,2.8571999999999997,8.64,0.1619,0.0238,2457860.59,73.0,5.01,4.9,41.0,4925.0,0.736,0.958,-0.107,0,-0.36021,4.683,4.7,1.729476,2.6,17.35,8.203,128.0670932,11.6307099,27.59317,213.62961,-6.99417,127.47375,9.8071724,-9.5689,-2.14867,442.813,2.22979,15.643,14.492,12.974,12.494,12.391,17.1025,15.1058,14.3425,14.0699,13.9497,12.358,12.412,11.749,8.769,14.3938,,13.7988,14.424,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.024,12.2,1.1509999999999998,2.101000000000001,0.5830000000000002,6.260898188454048,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3318.0,0,0.0,1.0,1.0,0.0,0.0,2022.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,9.84413,0.06667999999999999,3.23,0.288,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457146.3288,2,0.0,0.4,0.1093,3.696,18.2,0.0315,0.0238,2457860.59,73.0,5.01,4.9,41.0,5300.0,0.9395,0.88,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,130.7988719,13.0094226,30.59304,213.45214,-4.98275,129.71714,39.8634677,5.73964,-39.4481,463.88,2.12698,14.318,13.589,12.302,11.918,11.87,15.7495,14.5977,13.211,12.8886,13.3229,11.806,11.847,11.504,8.939,13.4436,,12.9673,13.416,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,12.2,0.7289999999999992,1.7190000000000012,0.4320000000000004,5.2569717575493335,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3319.0,0,0.0,1.0,1.0,0.0,0.0,2022.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,9.844017,0.06667999999999999,3.0,0.27,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457146.32909,2,0.0,0.51,0.14235,3.6288,18.1,0.0305,0.0238,2457860.59,73.0,5.01,4.9,41.0,5300.0,0.91,0.88,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,130.7988719,13.0094226,30.59304,213.45214,-4.98275,129.71714,39.8634677,5.73964,-39.4481,463.88,2.12698,14.318,13.589,12.302,11.918,11.87,15.7495,14.5977,13.211,12.8886,13.3229,11.806,11.847,11.504,8.939,13.4436,,12.9673,13.416,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.2,0.7289999999999992,1.7190000000000012,0.4320000000000004,5.2569717575493335,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3320.0,0,1.0,1.0,1.0,0.0,0.0,2022.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.844077,0.06667999999999999,2.945,0.26273575,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457146.3287,4,0.0,0.337,0.14235,2.8571999999999997,20.01,0.0292,0.0238,2457860.59,73.0,5.01,4.9,41.0,5479.0,0.922,0.847,-0.064,0,-0.36021,4.437,4.7,1.729476,2.6,17.35,8.203,130.7988719,13.0094226,30.59304,213.45214,-4.98275,129.71714,39.8634677,5.73964,-39.4481,463.88,2.12698,14.318,13.589,12.302,11.918,11.87,15.7495,14.5977,13.211,12.8886,13.3229,11.806,11.847,11.504,8.939,13.4436,,12.9673,13.416,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.945,12.2,0.7289999999999992,1.7190000000000012,0.4320000000000004,5.2569717575493335,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3321.0,0,0.0,1.0,1.0,0.0,0.0,2022.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,9.844,0.06667999999999999,2.482,0.22048407,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457146.33,2,0.0,0.118,0.0809,3.42504,18.1,0.028435,0.0238,2457860.59,73.0,5.01,4.9,41.0,5500.23,0.957455,0.96,0.0182,2,-0.12154,4.4581,4.7,1.541983,2.6,17.35,8.203,130.7988719,13.0094226,30.59304,213.45214,-4.98275,129.71714,39.8634677,5.73964,-39.4481,463.88,2.12698,14.318,13.589,12.302,11.918,11.87,15.7495,14.5977,13.211,12.8886,13.3229,11.806,11.847,11.504,8.939,13.4436,,12.9673,13.416,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,12.2,0.7289999999999992,1.7190000000000012,0.4320000000000004,5.2569717575493335,False,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3322.0,0,0.0,1.0,1.0,0.0,0.0,2022.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,11.0213,0.06667999999999999,2.25,0.201,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457150.2916,2,0.0,0.4,0.0202,4.32,17.0,0.01371,0.0238,2457860.59,73.0,5.01,4.9,41.0,5300.0,1.507,0.88,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,123.1361518,13.6884986,24.05251,209.34849,-6.11425,122.28193,9.0683493,3.2149,8.47935,229.567,4.32756,11.089,10.47,9.486,9.242,9.163,15.7495,14.5977,13.211,12.8886,13.3229,9.145001,9.185,9.147,8.299,10.4244,,10.031,10.56,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,12.2,0.6189999999999998,1.3070000000000004,0.3230000000000004,3.6654527056721005,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
